FID_Orig,longitude,latitude,education,income,povertylevel,pct_white,pct_black,pct_americanindianandalaskanativ,pct_asian,pct_nativehawaiianandotherpacifi,pct_someotherrace,pct_twoormoreraces,sale_year,parcel_distance,secchi,distance_shoreline,distance_nyc,distance_golf,distance_park,wateraccess,bayfront,waterhouse,parcel_area,parcel_length,fullbathrooms,totalbathrooms,totalbathroomsedited,totallivingarea,saleprice,.0025FMV,assessedvalue,valuedifference,soldmorethanonceinyear,soldmorethanonceovertheyears,saleacres,nmbofparcels,wqdistance,shorelinedistance,shorelinedistancedv3_1000,shorelinedistancedv1000_2000,shorelinedistancedv2000_3000,shorelinedistancedv3000_4000,wq_shorelinedistancecv,lnsecchi,lnsalesprice,lnsaleprice,wqshorelinedistancedv3_1000,wqshorelinedistancedv1000_2000,wqshorelinedistancedv2000_3000,wqshorelinedistancedv3000_4000,wqwateraccess,wqbayfront,wqwaterhouse,dv_2002,dv_2003,dv_2004,dv_2005,dv_2006,dv_2007,dv_2008,dv_2009,dv_2010,dv_2011,dv_2012,dv_2013,dv_2014,dv_2015
51094,-73.53407,40.68773,32.2355,96094,21.62162,84.5946,0,0,15.4054,0,0,0,2014,3763.591,1.7,2863.041,15155.59,4611.28,1535.31,0,0,0,9677.253,457.4519,2,3,2.5,1902,406000,800,320000,86000,0,1,0.22,1,4867.17,3,0,0,1,0,5.1,0.5306283,12.91411,12.91411,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88373,-73.53399,40.68752,32.2355,96094,21.62162,84.5946,0,0,15.4054,0,0,0,2015,3739.752,2,2838.458,15170.71,4593.156,1519.519,0,0,0,4869.31,338.1853,3,3,3,1880,175000,534,213600,-38600,1,1,0.11,1,5676.917,3,0,0,1,0,6,0.6931472,12.07254,12.07254,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88373,-73.53399,40.68752,32.2355,96094,21.62162,84.5946,0,0,15.4054,0,0,0,2015,3739.752,2,2838.458,15170.71,4593.156,1519.519,0,0,0,4869.31,338.1853,3,3,3,1880,175000,534,213600,-38600,1,1,0.11,1,5676.917,3,0,0,1,0,6,0.6931472,12.07254,12.07254,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181192,-73.53668,40.68695,32.2355,96094,21.62162,84.5946,0,0,15.4054,0,0,0,2013,3517.426,1.333333,2877.479,14983.67,4437.03,1709.634,0,0,0,5149.548,303.2767,2,2,2,1465,283500,796,318400,-34900,0,1,0.12,1,3836.638,3,0,0,1,0,4,0.2876821,12.55497,12.55497,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124427,-73.53732,40.68716,32.2355,96094,21.62162,84.5946,0,0,15.4054,0,0,0,2014,3684.615,1.7,2905.909,14925.69,4435.1,1767.465,0,0,0,5278.587,333.4538,3,3,3,2332,405000,861,344400,60600,0,1,0.12,1,4940.045,3,0,0,1,0,5.1,0.5306283,12.91164,12.91164,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54774,-73.53483,40.68694,32.2355,96094,21.62162,84.5946,0,0,15.4054,0,0,0,2014,3673.771,1.7,2807.626,15129.32,4503.776,1561.201,0,0,0,5964.788,322.4975,2,3,2.5,2351,397000,891,356400,40600,0,1,0.15,1,4772.964,3,0,0,1,0,5.1,0.5306283,12.89169,12.89169,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181165,-73.53393,40.68876,32.2355,96094,21.62162,84.5946,0,0,15.4054,0,0,0,2015,3877.476,2,2964.153,15124.96,4718.485,1574.644,0,0,0,6753.151,332.2839,1,2,1.5,1530,490000,880,352000,138000,0,1,0.15,1,5928.306,3,0,0,1,0,6,0.6931472,13.10216,13.10216,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181165,-73.53393,40.68876,32.2355,96094,21.62162,84.5946,0,0,15.4054,0,0,0,2015,3877.476,2,2964.153,15124.96,4718.485,1574.644,0,0,0,6753.151,332.2839,1,2,1.5,1530,490000,880,352000,138000,0,1,0.15,1,5928.306,3,0,0,1,0,6,0.6931472,13.10216,13.10216,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36529,-73.51973,40.69082,67.8788,142031,7.902736,95.4407,0,0,4.55927,0,0,0,2014,4246.393,1.7,2989.222,16171.91,5544.405,933.2184,0,0,0,6749.453,335.7036,1,2,1.5,1530,398000,787,314800,83200,0,1,0.14,1,5081.678,3,0,0,1,0,5.1,0.5306283,12.89421,12.89421,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106600,-73.51958,40.69152,67.8788,142031,7.902736,95.4407,0,0,4.55927,0,0,0,2013,3753.222,1.333333,3067.17,16159.19,5614.621,887.1116,0,0,0,6017.605,320.5911,1,2,1.5,1525,439000,993,397200,41800,0,1,0.14,1,4089.56,4,0,0,0,1,5.333333,0.2876821,12.99225,12.99225,0,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138015,-73.5467,40.68325,72.3022,165568,0,96.8992,0,0,0,0,3.10078,0,2015,3191.889,2,2573.979,14375.03,3753.415,2035.313,0,0,0,15076.56,622.714,1,2,1.5,1525,465000,1070,428000,37000,0,1,0.36,1,5147.958,3,0,0,1,0,6,0.6931472,13.04979,13.04979,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138015,-73.5467,40.68325,72.3022,165568,0,96.8992,0,0,0,0,3.10078,0,2015,3191.889,2,2573.979,14375.03,3753.415,2035.313,0,0,0,15076.56,622.714,1,2,1.5,1525,465000,1070,428000,37000,0,1,0.36,1,5147.958,3,0,0,1,0,6,0.6931472,13.04979,13.04979,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171618,-73.54704,40.68399,72.3022,165568,0,96.8992,0,0,0,0,3.10078,0,2014,3275.601,1.7,2660.978,14314.8,3825.577,2122.381,0,0,0,18028.12,609.8066,1,2,1.5,1530,470000,839,335600,134400,0,1,0.43,1,4523.663,3,0,0,1,0,5.1,0.5306283,13.06049,13.06049,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150716,-73.54767,40.68555,72.3022,165568,0,96.8992,0,0,0,0,3.10078,0,2013,3450.948,1,2841.703,14194.03,3979.561,2139.544,0,0,0,6268.035,329.7215,1,2,1.5,1541,430000,809,323600,106400,0,1,0.15,1,2841.703,3,0,0,1,0,3,0,12.97154,12.97154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185668,-73.54642,40.68152,72.3022,165568,0,96.8992,0,0,0,0,3.10078,0,2015,2999.503,2,2383.007,14479.13,3576.342,1844.68,0,0,0,9824.995,474.8327,2,3,2.5,1788,695000,1263,505200,189800,0,1,0.22,1,4766.014,3,0,0,1,0,6,0.6931472,13.45167,13.45167,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185668,-73.54642,40.68152,72.3022,165568,0,96.8992,0,0,0,0,3.10078,0,2015,2999.503,2,2383.007,14479.13,3576.342,1844.68,0,0,0,9824.995,474.8327,2,3,2.5,1788,695000,1263,505200,189800,0,1,0.22,1,4766.014,3,0,0,1,0,6,0.6931472,13.45167,13.45167,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21387,-73.54649,40.68169,72.3022,165568,0,96.8992,0,0,0,0,3.10078,0,2015,3018.365,2,2402.492,14465.99,3592.588,1864.166,0,0,0,11847.68,481.0242,2,3,2.5,2118,475000,900,360000,115000,0,1,0.27,1,4804.985,3,0,0,1,0,6,0.6931472,13.07107,13.07107,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21387,-73.54649,40.68169,72.3022,165568,0,96.8992,0,0,0,0,3.10078,0,2015,3018.365,2,2402.492,14465.99,3592.588,1864.166,0,0,0,11847.68,481.0242,2,3,2.5,2118,475000,900,360000,115000,0,1,0.27,1,4804.985,3,0,0,1,0,6,0.6931472,13.07107,13.07107,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36928,-73.51087,40.6846,43.6318,101250,0,96.8927,0,0,0,3.10734,0,0,2014,3719.954,1.6,2448.907,17110.1,5530.345,383.0239,0,0,0,8600.948,405.5519,2,3,2.5,1885,589000,1133,453200,135800,0,1,0.19,1,3918.251,3,0,0,1,0,4.8,0.4700036,13.28618,13.28618,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139431,-73.51228,40.68456,43.6318,101250,0,96.8927,0,0,0,3.10734,0,0,2015,3748.067,2,2405.4,17000.18,5440.019,299.0958,0,0,0,6055.048,320.0768,2,2,2,1983,469999,1219,487600,-17601,0,1,0.14,1,4810.799,3,0,0,1,0,6,0.6931472,13.06049,13.06049,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139431,-73.51228,40.68456,43.6318,101250,0,96.8927,0,0,0,3.10734,0,0,2015,3748.067,2,2405.4,17000.18,5440.019,299.0958,0,0,0,6055.048,320.0768,2,2,2,1983,469999,1219,487600,-17601,0,1,0.14,1,4810.799,3,0,0,1,0,6,0.6931472,13.06049,13.06049,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16337,-73.54356,40.68686,56.9915,109779,10.13216,97.3568,0,0,2.64317,0,0,0,2014,3593.186,1.7,2912.834,14452.02,4214.297,2048.521,0,0,0,7342.358,338.1667,1,2,1.5,1607,495000,1021,408400,86600,0,1,0.17,1,4951.818,3,0,0,1,0,5.1,0.5306283,13.11231,13.11231,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115806,-73.5425,40.68728,56.9915,109779,10.13216,97.3568,0,0,2.64317,0,0,0,2014,3644.295,1.7,2947.199,14516.9,4286.948,2020.197,0,0,0,6373.063,333.2156,1,2,1.5,1563,480000,1307,522800,-42800,1,1,0.15,1,5010.238,3,0,0,1,0,5.1,0.5306283,13.08154,13.08154,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120724,-73.55717,40.6911,32.2917,82857,4.237288,100,0,0,0,0,0,0,2014,4185.777,1.7,3701.485,13209.44,4485.375,1535.094,0,0,0,5897.743,311.6022,1,2,1.5,1798,320000,807,322800,-2800,0,1,0.14,1,6292.524,4,0,0,0,1,6.8,0.5306283,12.67608,12.67608,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50625,-73.55648,40.69097,32.2917,82857,4.237288,100,0,0,0,0,0,0,2013,4157.804,1,3663.952,13268.46,4472.828,1583.234,0,0,0,6120.832,326.6508,1,2,1.5,1659,373540,872,348800,24740,0,1,0.14,1,3663.952,4,0,0,0,1,4,0,12.83078,12.83078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106720,-73.50808,40.68908,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3582.048,1.333333,2945.149,17166.42,6045.67,639.8411,0,0,0,9511.84,439.5736,1,1,1,1204,515000,1080,432000,83000,0,1,0.22,1,3926.865,3,0,0,1,0,4,0.2876821,13.15192,13.15192,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179984,-73.50636,40.68863,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2015,3928.358,2.5,2840.416,17320.12,6114.462,719.449,0,0,0,13747.91,512.8963,1,1,1,1081,660000,1372,548800,111200,0,1,0.31,1,7101.041,3,0,0,1,0,7.5,0.9162908,13.39999,13.39999,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179984,-73.50636,40.68863,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2015,3928.358,2.5,2840.416,17320.12,6114.462,719.449,0,0,0,13747.91,512.8963,1,1,1,1081,660000,1372,548800,111200,0,1,0.31,1,7101.041,3,0,0,1,0,7.5,0.9162908,13.39999,13.39999,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162008,-73.50658,40.68819,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3515.226,1.333333,2803.016,17318.17,6067.802,760.842,0,0,0,7971.727,385.8328,1,2,1.5,1399,702000,1574,629600,72400,0,1,0.18,1,3737.354,3,0,0,1,0,4,0.2876821,13.46169,13.46169,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27167,-73.5011,40.68913,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3556.854,1.333333,2755.535,17724.68,6480.844,857.9034,0,0,0,7025.38,340.5041,2,2,2,2016,370000,746,298400,71600,0,1,0.16,1,3674.047,3,0,0,1,0,4,0.2876821,12.82126,12.82126,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167362,-73.50354,40.68889,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3550.224,1.333333,2785.702,17536.79,6308.987,768.8646,0,0,0,7417.044,382.1447,1,1,1,1762,475000,956,382400,92600,0,1,0.17,1,3714.269,3,0,0,1,0,4,0.2876821,13.07107,13.07107,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150439,-73.50298,40.68895,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2014,3851.183,1.6,2777.685,17579.97,6348.616,785.139,0,0,0,7747.194,378.0432,1,1,1,1423,599999,803,321200,278799,0,1,0.18,1,4444.296,3,0,0,1,0,4.8,0.4700036,13.30468,13.30468,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129736,-73.49593,40.6894,34.205,160848,0,100,0,0,0,0,0,0,2015,3733.148,2.5,2717.172,18131.85,6835.007,568.7232,0,0,0,19706.64,585.6055,1,1,1,1127,537500,1141,456400,81100,0,1,0.44,1,6792.93,3,0,0,1,0,7.5,0.9162908,13.19468,13.19468,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129736,-73.49593,40.6894,34.205,160848,0,100,0,0,0,0,0,0,2015,3733.148,2.5,2717.172,18131.85,6835.007,568.7232,0,0,0,19706.64,585.6055,1,1,1,1127,537500,1141,456400,81100,0,1,0.44,1,6792.93,3,0,0,1,0,7.5,0.9162908,13.19468,13.19468,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85430,-73.48358,40.67308,43.1335,101591,9.022556,95.4887,0,0,4.51128,0,0,0,2014,1865.903,1.6,724.4188,19723.18,6829.876,65.21429,0,0,0,4999.656,299.9934,1,1,1,775,360000,638,255200,104800,0,1,0.12,1,1159.07,1,1,0,0,0,1.6,0.4700036,12.79386,12.79386,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97945,-73.483,40.67302,43.1335,101591,9.022556,95.4887,0,0,4.51128,0,0,0,2015,1867.704,2.5,712.1505,19771.01,6873.141,16.28176,0,0,0,4947.7,299.0589,2,2,2,1948,335000,870,348000,-13000,0,1,0.12,1,1780.376,1,1,0,0,0,2.5,0.9162908,12.72189,12.72189,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97945,-73.483,40.67302,43.1335,101591,9.022556,95.4887,0,0,4.51128,0,0,0,2015,1867.704,2.5,712.1505,19771.01,6873.141,16.28176,0,0,0,4947.7,299.0589,2,2,2,1948,335000,870,348000,-13000,0,1,0.12,1,1780.376,1,1,0,0,0,2.5,0.9162908,12.72189,12.72189,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141837,-73.50331,40.68827,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2014,3791.142,1.6,2714.35,17576.86,6277.525,839.2552,0,0,0,7498.186,369.9407,1,2,1.5,1091,432000,988,395200,36800,0,1,0.17,1,4342.96,3,0,0,1,0,4.8,0.4700036,12.97618,12.97618,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57105,-73.50236,40.6881,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3451.214,1.333333,2671.817,17660.04,6325.594,893.6429,0,0,0,7814.457,375.0468,1,1,1,1244,587500,909,363600,223900,0,1,0.18,1,3562.423,3,0,0,1,0,4,0.2876821,13.28363,13.28363,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137760,-73.50928,40.68736,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2015,3914.197,2.5,2782.956,17131.99,5838.672,700.1666,0,0,0,7189.726,343.0511,2,3,2.5,1978,405000,849,339600,65400,0,1,0.17,1,6957.39,3,0,0,1,0,7.5,0.9162908,12.91164,12.91164,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137760,-73.50928,40.68736,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2015,3914.197,2.5,2782.956,17131.99,5838.672,700.1666,0,0,0,7189.726,343.0511,2,3,2.5,1978,405000,849,339600,65400,0,1,0.17,1,6957.39,3,0,0,1,0,7.5,0.9162908,12.91164,12.91164,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174715,-73.50918,40.68778,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3420.59,1.333333,2830.069,17124.93,5877.869,743.2887,0,0,0,7783.628,354.1668,3,3,3,1978,335000,958,383200,-48200,0,1,0.17,1,3773.426,3,0,0,1,0,4,0.2876821,12.72189,12.72189,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28950,-73.50532,40.68732,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3400.855,1.333333,2673.29,17450.03,6081.073,883.9109,0,0,0,9374.375,399.99,1,2,1.5,1530,615000,1514,605600,9400,0,1,0.22,1,3564.387,3,0,0,1,0,4,0.2876821,13.32938,13.32938,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57309,-73.50384,40.68773,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3426.071,1.333333,2671.662,17554.02,6204.785,877.2261,0,0,0,6143.88,319.439,2,3,2.5,1996,471000,781,312400,158600,0,1,0.14,1,3562.216,3,0,0,1,0,4,0.2876821,13.06261,13.06261,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167627,-73.50262,40.68763,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2014,3703.553,1.6,2628.777,17654.63,6274.175,928.7945,0,0,0,8040.966,378.854,2,2,2,1899,675000,850,340000,335000,0,1,0.19,1,4206.042,3,0,0,1,0,4.8,0.4700036,13.42247,13.42247,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54702,-73.50863,40.68656,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3298.994,1.333333,2715.027,17214.23,5817.975,670.6154,0,0,0,7685.972,373.2636,3,3,3,2382,463500,816,326400,137100,0,1,0.17,1,3620.036,3,0,0,1,0,4,0.2876821,13.04656,13.04656,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38400,-73.50634,40.68687,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2015,3751.368,2.5,2660.721,17385.06,5983.338,839.9783,0,0,0,9486.616,402.1498,2,3,2.5,2020,425000,738,295200,129800,0,1,0.22,1,6651.802,3,0,0,1,0,7.5,0.9162908,12.95984,12.95984,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38400,-73.50634,40.68687,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2015,3751.368,2.5,2660.721,17385.06,5983.338,839.9783,0,0,0,9486.616,402.1498,2,3,2.5,2020,425000,738,295200,129800,0,1,0.22,1,6651.802,3,0,0,1,0,7.5,0.9162908,12.95984,12.95984,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112982,-73.50388,40.68689,49.2891,145313,0,100,0,0,0,0,0,0,2014,3666.774,1.6,2584.256,17581.06,6140.283,964.5832,0,0,0,6190.092,320.1302,2,2,2,1300,340000,725,290000,50000,0,1,0.14,1,4134.809,3,0,0,1,0,4.8,0.4700036,12.7367,12.7367,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142793,-73.50153,40.68676,49.2891,145313,0,100,0,0,0,0,0,0,2013,3297.482,1.333333,2510.221,17773.96,6283.615,1057.143,0,0,0,12766.55,454.4427,1,1,1,995,597000,1544,617600,-20600,0,1,0.29,1,3346.962,3,0,0,1,0,4,0.2876821,13.29967,13.29967,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134133,-73.50121,40.6865,49.2891,145313,0,100,0,0,0,0,0,0,2013,3266.316,1.333333,2475.142,17807.95,6285.143,1064.998,0,0,0,7784.411,374.4816,1,2,1.5,2599,680000,1121,448400,231600,0,1,0.17,1,3300.189,3,0,0,1,0,4,0.2876821,13.42985,13.42985,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139084,-73.50338,40.68542,49.2891,145313,0,100,0,0,0,0,0,0,2014,3501.019,1.6,2417.398,17674.46,6068.151,984.4115,0,0,0,10301.1,416.3729,1,2,1.5,1515,605000,683,273200,331800,0,1,0.23,1,3867.838,3,0,0,1,0,4.8,0.4700036,13.31298,13.31298,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105674,-73.50309,40.68541,49.2891,145313,0,100,0,0,0,0,0,0,2014,3489.989,1.6,2407.61,17698.05,6086.14,1006.894,0,0,0,10199.48,414.9495,1,2,1.5,1794,510000,704,281600,228400,0,1,0.23,1,3852.176,3,0,0,1,0,4.8,0.4700036,13.14217,13.14217,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34994,-73.50067,40.68679,49.2891,145313,0,100,0,0,0,0,0,0,2013,3295.719,1.333333,2495.011,17840.95,6341.394,1011.588,0,0,0,6724.027,332.2747,3,3,3,2392,425000,1222,488800,-63800,0,1,0.15,1,3326.681,3,0,0,1,0,4,0.2876821,12.95984,12.95984,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91941,-73.49907,40.6855,49.2891,145313,0,100,0,0,0,0,0,0,2013,3131.918,1.333333,2325.59,18015.45,6359.464,937.5488,0,0,0,6556.021,357.5017,2,3,2.5,2056,407000,925,370000,37000,0,1,0.15,1,3100.787,3,0,0,1,0,4,0.2876821,12.91657,12.91657,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85271,-73.49952,40.6856,49.2891,145313,0,100,0,0,0,0,0,0,2014,3403.296,1.6,2343.594,17975.93,6335.287,967.4539,0,0,0,11877.23,443.8178,1,1,1,2203,395000,983,393200,1800,0,1,0.26,1,3749.751,3,0,0,1,0,4.8,0.4700036,12.88664,12.88664,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149675,-73.49677,40.68527,49.2891,145313,0,100,0,0,0,0,0,0,2014,3302.594,1.6,2267.805,18207.66,6499.171,784.3521,0,0,0,7105.73,372.0823,2,3,2.5,1756,395000,928,371200,23800,0,1,0.17,1,3628.488,3,0,0,1,0,4.8,0.4700036,12.88664,12.88664,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139323,-73.49744,40.68669,49.2891,145313,0,100,0,0,0,0,0,0,2014,3469.276,1.6,2431.37,18103.88,6548.781,757.0864,0,0,0,8102.791,379.5931,1,2,1.5,1490,354000,951,380400,-26400,0,1,0.19,1,3890.193,3,0,0,1,0,4.8,0.4700036,12.77705,12.77705,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56372,-73.4969,40.68602,49.2891,145313,0,100,0,0,0,0,0,0,2014,3386.081,1.6,2351.919,18170.44,6539.997,749.047,0,0,0,7014.78,366.9603,3,3,3,2146,575000,1258,503200,71800,0,1,0.16,1,3763.07,3,0,0,1,0,4.8,0.4700036,13.26213,13.26213,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72950,-73.50904,40.68568,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3195.519,1.333333,2617.07,17214.06,5725.434,578.6516,0,0,0,9964.919,409.9699,2,2,2,1453,400000,928,371200,28800,0,1,0.23,1,3489.427,3,0,0,1,0,4,0.2876821,12.89922,12.89922,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69501,-73.50555,40.68581,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2014,3615.588,1.6,2525.301,17487.68,5955.254,833.8082,0,0,0,8263.351,382.8078,2,2,2,1543,482500,1055,422000,60500,0,1,0.19,1,4040.482,3,0,0,1,0,4.8,0.4700036,13.08674,13.08674,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49755,-73.50663,40.68584,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2015,3660.332,2.5,2567.705,17399.76,5889.064,755.8784,0,0,0,7919.745,378.8194,2,2,2,1284,383000,1351,540400,-157400,1,1,0.18,1,6419.262,3,0,0,1,0,7.5,0.9162908,12.85579,12.85579,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49755,-73.50663,40.68584,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2015,3660.332,2.5,2567.705,17399.76,5889.064,755.8784,0,0,0,7919.745,378.8194,2,2,2,1284,383000,1351,540400,-157400,1,1,0.18,1,6419.262,3,0,0,1,0,7.5,0.9162908,12.85579,12.85579,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124913,-73.50475,40.68548,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3191.202,1.333333,2466.009,17562.65,5982.845,878.8118,0,0,0,7293.125,364.7398,2,2,2,2340,629500,958,383200,246300,0,1,0.17,1,3288.012,3,0,0,1,0,4,0.2876821,13.35268,13.35268,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124919,-73.50518,40.6855,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2013,3199.76,1.333333,2482.22,17527.9,5956.755,846.7415,0,0,0,7403.474,366.7957,3,3,3,3391,497000,880,352000,145000,0,1,0.17,1,3309.627,3,0,0,1,0,4,0.2876821,13.11635,13.11635,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119534,-73.50834,40.684,48.5399,118021,2.474227,94.6392,0.824742,0,1.85567,0,0,2.68041,2015,3550.212,2.5,2455.14,17334.27,5645.348,536.1117,0,0,0,10171.66,413.7703,2,3,2.5,2803,385000,751,300400,84600,0,1,0.23,1,6137.851,3,0,0,1,0,7.5,0.9162908,12.861,12.861,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
